"GEO_ID","NAME","B19013_001E","B19013_001EA","B19013_001M","B19013_001MA",
"8600000US59256","ZCTA5 59256","-","-","**","**",
"8600000US59257","ZCTA5 59257","55625","null","17669","null",
"8600000US59258","ZCTA5 59258","-","-","**","**",
"8600000US59259","ZCTA5 59259","59688","null","11843","null",
"8600000US59260","ZCTA5 59260","65313","null","18124","null",
"8600000US59261","ZCTA5 59261","49125","null","13089","null",
"8600000US59262","ZCTA5 59262","61875","null","12605","null",
"8600000US59263","ZCTA5 59263","48472","null","18726","null",
"8600000US59270","ZCTA5 59270","62283","null","10837","null",
"8600000US59274","ZCTA5 59274","56786","null","15437","null",
"8600000US59275","ZCTA5 59275","58350","null","4855","null",
"8600000US59276","ZCTA5 59276","65625","null","25372","null",
"8600000US59301","ZCTA5 59301","54416","null","5391","null",
"8600000US59311","ZCTA5 59311","41875","null","12094","null",
"8600000US59312","ZCTA5 59312","-","-","**","**",
"8600000US59313","ZCTA5 59313","73333","null","12777","null",
"8600000US59314","ZCTA5 59314","50795","null","3909","null",
"8600000US59315","ZCTA5 59315","71667","null","12065","null",
"8600000US59317","ZCTA5 59317","61833","null","7860","null",
"8600000US59318","ZCTA5 59318","-","-","**","**",
"8600000US59322","ZCTA5 59322","32143","null","4706","null",
"8600000US59323","ZCTA5 59323","88636","null","15089","null",
"8600000US59324","ZCTA5 59324","42462","null","5580","null",
"8600000US59326","ZCTA5 59326","35938","null","23491","null",
"8600000US59327","ZCTA5 59327","53603","null","10091","null",
"8600000US59330","ZCTA5 59330","51636","null","10410","null",
"8600000US59332","ZCTA5 59332","-","-","**","**",
"8600000US59333","ZCTA5 59333","-","-","**","**",
"8600000US59336","ZCTA5 59336","56250","null","24316","null",
"8600000US59337","ZCTA5 59337","49000","null","10730","null",
"8600000US59338","ZCTA5 59338","-","-","**","**",
"8600000US59339","ZCTA5 59339","48750","null","9177","null",
"8600000US59343","ZCTA5 59343","36250","null","26709","null",
"8600000US59344","ZCTA5 59344","63500","null","18129","null",
"8600000US59347","ZCTA5 59347","76250","null","33094","null",
"8600000US59349","ZCTA5 59349","42375","null","13278","null",
"8600000US59351","ZCTA5 59351","43333","null","22640","null",
"8600000US59353","ZCTA5 59353","50972","null","10005","null",
"8600000US59354","ZCTA5 59354","-","-","**","**",
"8600000US59401","ZCTA5 59401","41012","null","3400","null",
"8600000US59404","ZCTA5 59404","67609","null","5170","null",
"8600000US59405","ZCTA5 59405","46020","null","2761","null",
"8600000US59410","ZCTA5 59410","41923","null","11127","null",
"8600000US59411","ZCTA5 59411","90417","null","85432","null",
"8600000US59412","ZCTA5 59412","63269","null","15868","null",
"8600000US59414","ZCTA5 59414","54750","null","20929","null",
"8600000US59416","ZCTA5 59416","82344","null","53433","null",
"8600000US59417","ZCTA5 59417","31550","null","4445","null",
"8600000US59418","ZCTA5 59418","-","-","**","**",
"8600000US59419","ZCTA5 59419","40000","null","5878","null",
"8600000US59420","ZCTA5 59420","52344","null","16356","null",
"8600000US59421","ZCTA5 59421","56705","null","5985","null",
"8600000US59422","ZCTA5 59422","49803","null","11194","null",
"8600000US59424","ZCTA5 59424","81875","null","50734","null",
"8600000US59425","ZCTA5 59425","55380","null","6371","null",
"8600000US59427","ZCTA5 59427","42899","null","3408","null",
"8600000US59430","ZCTA5 59430","66875","null","21360","null",
"8600000US59432","ZCTA5 59432","48750","null","15416","null",
"8600000US59433","ZCTA5 59433","52500","null","5340","null",
"8600000US59434","ZCTA5 59434","57500","null","18495","null",
"8600000US59436","ZCTA5 59436","64536","null","9102","null",
"8600000US59440","ZCTA5 59440","71932","null","71465","null",
"8600000US59441","ZCTA5 59441","-","-","**","**",
"8600000US59442","ZCTA5 59442","57760","null","8005","null",
"8600000US59443","ZCTA5 59443","71845","null","17438","null",
"8600000US59444","ZCTA5 59444","42857","null","24232","null",
"8600000US59446","ZCTA5 59446","50625","null","7073","null",
"8600000US59447","ZCTA5 59447","63750","null","22616","null",
"8600000US59448","ZCTA5 59448","29107","null","9499","null",
"8600000US59450","ZCTA5 59450","52500","null","18668","null",
"8600000US59451","ZCTA5 59451","45781","null","14859","null",
"8600000US59452","ZCTA5 59452","44643","null","5614","null",
"8600000US59453","ZCTA5 59453","32750","null","12704","null",
"8600000US59454","ZCTA5 59454","39091","null","9545","null",
"8600000US59456","ZCTA5 59456","96071","null","36522","null",
"8600000US59457","ZCTA5 59457","46648","null","6953","null",
"8600000US59460","ZCTA5 59460","40963","null","5028","null",
"8600000US59461","ZCTA5 59461","-","-","**","**",
"8600000US59462","ZCTA5 59462","42778","null","19261","null",
"8600000US59463","ZCTA5 59463","-","-","**","**",
"8600000US59464","ZCTA5 59464","44286","null","5790","null",
"8600000US59465","ZCTA5 59465","-","-","**","**",
"8600000US59466","ZCTA5 59466","42045","null","18622","null",
"8600000US59467","ZCTA5 59467","56250","null","40541","null",
"8600000US59468","ZCTA5 59468","46875","null","5728","null",
"8600000US59469","ZCTA5 59469","52000","null","14721","null",
"8600000US59471","ZCTA5 59471","62708","null","29592","null",
"8600000US59472","ZCTA5 59472","63816","null","12957","null",
"8600000US59474","ZCTA5 59474","46406","null","6316","null",
"8600000US59477","ZCTA5 59477","83125","null","31498","null",
"8600000US59479","ZCTA5 59479","42708","null","15382","null",
"8600000US59480","ZCTA5 59480","58214","null","16788","null",
"8600000US59482","ZCTA5 59482","70921","null","3592","null",
"8600000US59483","ZCTA5 59483","65417","null","22569","null",
"8600000US59484","ZCTA5 59484","67583","null","17605","null",
"8600000US59485","ZCTA5 59485","64000","null","11287","null",
"8600000US59486","ZCTA5 59486","55536","null","10239","null",
"8600000US59487","ZCTA5 59487","47841","null","12322","null",
"8600000US59489","ZCTA5 59489","54118","null","5346","null",
"8600000US59501","ZCTA5 59501","54722","null","6820","null",
"8600000US59520","ZCTA5 59520","47031","null","11189","null",
"8600000US59521","ZCTA5 59521","29958","null","2349","null",
"8600000US59522","ZCTA5 59522","45500","null","9405","null",
"8600000US59523","ZCTA5 59523","45781","null","13864","null",
"8600000US59524","ZCTA5 59524","44531","null","22511","null",
"8600000US59525","ZCTA5 59525","54167","null","21981","null",
"8600000US59526","ZCTA5 59526","48911","null","3740","null",
"8600000US59527","ZCTA5 59527","38026","null","10372","null",
"8600000US59528","ZCTA5 59528","64205","null","31173","null",
"8600000US59529","ZCTA5 59529","44896","null","17715","null",
"8600000US59530","ZCTA5 59530","98152","null","22022","null",
"8600000US59531","ZCTA5 59531","56359","null","12421","null",
"8600000US59532","ZCTA5 59532","58125","null","41029","null",
"8600000US59535","ZCTA5 59535","18929","null","2295","null",
"8600000US59537","ZCTA5 59537","64904","null","54745","null",
"8600000US59538","ZCTA5 59538","47750","null","6194","null",
"8600000US59540","ZCTA5 59540","56500","null","24746","null",
"8600000US59542","ZCTA5 59542","33929","null","26123","null",
"8600000US59544","ZCTA5 59544","42000","null","26076","null",
"8600000US59545","ZCTA5 59545","-","-","**","**",
"8600000US59546","ZCTA5 59546","40465","null","16436","null",
"8600000US59547","ZCTA5 59547","68125","null","19680","null",
"8600000US59601","ZCTA5 59601","61814","null","4070","null",
"8600000US59602","ZCTA5 59602","77730","null","6638","null",
"8600000US59631","ZCTA5 59631","-","-","**","**",
"8600000US59632","ZCTA5 59632","50972","null","6048","null",
"8600000US59633","ZCTA5 59633","160833","null","123167","null",
"8600000US59634","ZCTA5 59634","101133","null","6787","null",
"8600000US59635","ZCTA5 59635","66205","null","6342","null",
"8600000US59636","ZCTA5 59636","-","-","**","**",
"8600000US59638","ZCTA5 59638","61689","null","27171","null",
"8600000US59639","ZCTA5 59639","36688","null","2597","null",
"8600000US59640","ZCTA5 59640","45417","null","28281","null",
"8600000US59642","ZCTA5 59642","-","-","**","**",
"8600000US59643","ZCTA5 59643","25288","null","14440","null",
"8600000US59644","ZCTA5 59644","58045","null","5588","null",
"8600000US59645","ZCTA5 59645","46875","null","7855","null",
"8600000US59647","ZCTA5 59647","48676","null","2765","null",
"8600000US59648","ZCTA5 59648","59531","null","8367","null",
"8600000US59701","ZCTA5 59701","48913","null","2352","null",
"8600000US59703","ZCTA5 59703","-","-","**","**",
"8600000US59710","ZCTA5 59710","39583","null","10569","null",
"8600000US59711","ZCTA5 59711","42655","null","4202","null",
"8600000US59713","ZCTA5 59713","-","-","**","**",
"8600000US59714","ZCTA5 59714","73722","null","5146","null",
"8600000US59715","ZCTA5 59715","64824","null","4582","null",
"8600000US59716","ZCTA5 59716","82273","null","38945","null",
"8600000US59718","ZCTA5 59718","73538","null","6459","null",
"8600000US59720","ZCTA5 59720","41250","null","13798","null",
"8600000US59721","ZCTA5 59721","65000","null","24074","null",
"8600000US59722","ZCTA5 59722","46159","null","10123","null",
"8600000US59724","ZCTA5 59724","73125","null","55359","null",
"8600000US59725","ZCTA5 59725","43241","null","7200","null",
"8600000US59727","ZCTA5 59727","54063","null","15276","null",
"8600000US59728","ZCTA5 59728","76875","null","47169","null",
"8600000US59729","ZCTA5 59729","56172","null","18828","null",
"8600000US59730","ZCTA5 59730","75947","null","14147","null",
"8600000US59731","ZCTA5 59731","40714","null","10538","null",
"8600000US59732","ZCTA5 59732","58333","null","47760","null",
"8600000US59733","ZCTA5 59733","80500","null","9973","null",
"8600000US59735","ZCTA5 59735","53333","null","24289","null",
"8600000US59736","ZCTA5 59736","44531","null","19244","null",
"8600000US59739","ZCTA5 59739","40313","null","12173","null",
"8600000US59740","ZCTA5 59740","38814","null","9250","null",
"8600000US59741","ZCTA5 59741","69057","null","7686","null",
"8600000US59743","ZCTA5 59743","45000","null","18716","null",
"8600000US59745","ZCTA5 59745","86250","null","11187","null",
"8600000US59746","ZCTA5 59746","54375","null","24642","null",
"8600000US59747","ZCTA5 59747","39821","null","26290","null",
"8600000US59748","ZCTA5 59748","69417","null","8573","null",
"8600000US59749","ZCTA5 59749","65530","null","5540","null",
"8600000US59750","ZCTA5 59750","68029","null","29208","null",
"8600000US59751","ZCTA5 59751","42917","null","29023","null",
"8600000US59752","ZCTA5 59752","69253","null","5625","null",
"8600000US59754","ZCTA5 59754","60530","null","4231","null",
"8600000US59755","ZCTA5 59755","52083","null","26373","null",
"8600000US59756","ZCTA5 59756","-","-","**","**",
"8600000US59758","ZCTA5 59758","51250","null","14816","null",
"8600000US59759","ZCTA5 59759","54063","null","5895","null",
"8600000US59760","ZCTA5 59760","53438","null","11216","null",
"8600000US59761","ZCTA5 59761","67143","null","15477","null",
"8600000US59762","ZCTA5 59762","47813","null","10491","null",
"8600000US59801","ZCTA5 59801","41722","null","2675","null",
"8600000US59802","ZCTA5 59802","52016","null","4393","null",
"8600000US59803","ZCTA5 59803","80582","null","9341","null",
"8600000US59804","ZCTA5 59804","74034","null","12849","null",
"8600000US59808","ZCTA5 59808","63033","null","9539","null",
"8600000US59820","ZCTA5 59820","57396","null","8714","null",
"8600000US59821","ZCTA5 59821","52927","null","4906","null",
"8600000US59823","ZCTA5 59823","67683","null","9158","null",
"8600000US59824","ZCTA5 59824","54135","null","18220","null",
"8600000US59825","ZCTA5 59825","62348","null","8032","null",
"8600000US59826","ZCTA5 59826","52981","null","7793","null",
"8600000US59827","ZCTA5 59827","62589","null","30588","null",
"8600000US59828","ZCTA5 59828","63341","null","11861","null",
"8600000US59829","ZCTA5 59829","45395","null","11337","null",
"8600000US59830","ZCTA5 59830","24167","null","17377","null",
"8600000US59831","ZCTA5 59831","36429","null","12793","null",
"8600000US59832","ZCTA5 59832","50813","null","5602","null",
"8600000US59833","ZCTA5 59833","64621","null","11075","null",
"8600000US59834","ZCTA5 59834","62024","null","30538","null",
"8600000US59837","ZCTA5 59837","51458","null","19873","null",
"8600000US59840","ZCTA5 59840","49053","null","7614","null",
"8600000US59841","ZCTA5 59841","51250","null","12879","null",
"8600000US59842","ZCTA5 59842","-","-","**","**",
"8600000US59843","ZCTA5 59843","54722","null","21032","null",
"8600000US59844","ZCTA5 59844","29167","null","15094","null",
"8600000US59845","ZCTA5 59845","21000","null","5034","null",
"8600000US59846","ZCTA5 59846","60089","null","11551","null",
"8600000US59847","ZCTA5 59847","61833","null","5619","null",
"8600000US59848","ZCTA5 59848","95357","null","76089","null",
"8600000US59851","ZCTA5 59851","-","-","**","**",
"8600000US59853","ZCTA5 59853","60093","null","15056","null",
"8600000US59854","ZCTA5 59854","63750","null","5508","null",
"8600000US59855","ZCTA5 59855","19423","null","3839","null",
"8600000US59856","ZCTA5 59856","34103","null","3536","null",
"8600000US59858","ZCTA5 59858","53472","null","14014","null",
"8600000US59859","ZCTA5 59859","49075","null","9522","null",
"8600000US59860","ZCTA5 59860","53559","null","5901","null",
"8600000US59863","ZCTA5 59863","66302","null","740","null",
"8600000US59864","ZCTA5 59864","39268","null","5653","null",
"8600000US59865","ZCTA5 59865","54211","null","13039","null",
"8600000US59866","ZCTA5 59866","55577","null","24881","null",
"8600000US59867","ZCTA5 59867","90000","null","33768","null",
"8600000US59868","ZCTA5 59868","44911","null","7042","null",
"8600000US59870","ZCTA5 59870","57949","null","7650","null",
"8600000US59871","ZCTA5 59871","63672","null","6345","null",
"8600000US59872","ZCTA5 59872","43242","null","6226","null",
"8600000US59873","ZCTA5 59873","45445","null","13447","null",
"8600000US59874","ZCTA5 59874","45455","null","7031","null",
"8600000US59875","ZCTA5 59875","55369","null","6998","null",
"8600000US59901","ZCTA5 59901","57607","null","3063","null",
"8600000US59910","ZCTA5 59910","126683","null","97554","null",
"8600000US59911","ZCTA5 59911","70531","null","9907","null",
"8600000US59912","ZCTA5 59912","58636","null","9023","null",
"8600000US59913","ZCTA5 59913","26337","null","20971","null",
"8600000US59914","ZCTA5 59914","66875","null","14657","null",
"8600000US59915","ZCTA5 59915","59338","null","20910","null",
"8600000US59916","ZCTA5 59916","48000","null","13284","null",
"8600000US59917","ZCTA5 59917","38750","null","9616","null",
"8600000US59918","ZCTA5 59918","70781","null","20233","null",
"8600000US59919","ZCTA5 59919","21059","null","7010","null",
"8600000US59920","ZCTA5 59920","58188","null","8742","null",
"8600000US59922","ZCTA5 59922","65675","null","8935","null",
"8600000US59923","ZCTA5 59923","39544","null","2457","null",
"8600000US59925","ZCTA5 59925","52538","null","13811","null",
